,Age,Gender,Study_Hours,Class_Attendance,Tuition,Exam_Frequency,Assignment_Load,Sleep_Hours,Caffeine_Intake_mg,Physical_Exercise,Social_Media_Use,Screen_Time,Family_Income_Level,Peer_Pressure,Family_Support,Anxiety_Level,University_Type,Stress_Score,Stress_Level
2516,20,Female,2.0,99.0,No,8,1.0,8.0,0.0,Yes,1.0,2.0,Medium,9.0,7.0,1.0,Public University,4,Low
2517,20,Female,6.0,92.0,No,1,8.0,7.0,150.0,No,5.0,2.0,Medium,2.0,9.0,9.0,Public University,9,Low
2518,24,Male,1.0,78.0,No,4,2.0,5.0,200.0,No,7.0,8.0,High,5.0,5.0,7.0,National University,18,Medium
2519,23,Male,8.0,96.0,Yes,9,5.0,4.0,350.0,No,0.0,4.0,High,9.0,3.0,2.0,Private University,13,Medium
2520,24,Male,8.0,79.0,Yes,5,3.0,8.0,100.0,No,7.0,3.0,Medium,7.0,7.0,4.0,Private University,7,Low
2521,19,Female,4.0,90.0,No,1,3.0,8.0,150.0,Yes,1.0,4.0,Medium,4.0,4.0,6.0,Private University,1,Low
2522,23,Male,1.0,58.0,No,7,4.0,4.0,200.0,Yes,3.0,8.0,Medium,1.0,4.0,7.0,Public University,19,Medium
2523,21,Female,3.0,79.0,No,3,9.0,4.0,50.0,Yes,4.0,2.0,High,5.0,2.0,6.0,National University,16,Medium
2524,23,Male,8.0,48.0,No,4,2.0,8.0,100.0,Yes,5.0,9.0,Low,5.0,6.0,4.0,National University,8,Low
2525,20,Male,0.0,56.0,No,3,4.0,5.0,100.0,Yes,5.0,4.0,Medium,6.0,2.0,1.0,Public University,8,Low
2526,23,Male,8.0,94.0,Yes,1,6.0,6.0,150.0,No,3.0,4.0,Low,7.0,3.0,7.0,National University,12,Medium
2527,23,Female,8.0,53.0,Yes,4,8.0,6.0,100.0,No,1.0,3.0,Medium,3.0,5.0,6.0,National University,11,Medium
2528,22,Female,4.0,80.0,No,6,3.0,7.0,50.0,No,7.0,11.0,Low,8.0,4.0,8.0,National University,24,High
2529,24,Female,4.0,87.0,No,6,3.0,8.0,150.0,No,3.0,10.0,Low,8.0,5.0,5.0,Public University,14,Medium
2530,22,Male,4.0,91.0,No,9,6.0,5.0,100.0,Yes,0.0,5.0,High,8.0,8.0,6.0,Private University,11,Medium
2531,22,Female,3.0,79.0,Yes,5,3.0,8.0,100.0,Yes,2.0,11.0,Low,1.0,9.0,2.0,National University,4,Low
2532,20,Female,3.0,78.0,Yes,7,4.0,7.0,100.0,No,6.0,3.0,Low,5.0,5.0,4.0,Public University,12,Medium
2533,21,Male,1.0,98.0,Yes,9,4.0,4.0,250.0,Yes,2.0,4.0,Medium,6.0,3.0,5.0,Private University,15,Medium
2534,21,Female,8.0,93.0,No,4,9.0,5.0,100.0,Yes,2.0,8.0,High,1.0,4.0,3.0,National University,15,Medium
2535,22,Male,6.0,58.0,Yes,2,7.0,8.0,150.0,No,0.0,1.0,Medium,3.0,5.0,8.0,National University,5,Low
2536,20,Male,3.0,95.0,Yes,2,6.0,6.0,0.0,No,6.0,8.0,Medium,4.0,1.0,6.0,National University,21,High
2537,22,Male,2.0,91.0,No,6,9.0,8.0,150.0,No,0.0,3.0,Medium,5.0,9.0,7.0,Public University,8,Low
2538,24,Female,1.0,95.0,Yes,2,2.0,9.0,150.0,Yes,7.0,4.0,Medium,3.0,4.0,6.0,Private University,6,Low
2539,20,Male,2.0,48.0,No,2,4.0,8.0,100.0,Yes,6.0,1.0,Medium,8.0,9.0,3.0,National University,3,Low
2540,21,Female,5.0,97.0,No,2,5.0,9.0,0.0,No,7.0,8.0,Medium,5.0,6.0,2.0,Public University,13,Medium
2541,21,Female,3.0,56.0,No,8,6.0,7.0,200.0,No,3.0,11.0,High,4.0,5.0,5.0,National University,21,High
2542,21,Male,2.0,95.0,No,8,9.0,6.0,150.0,Yes,5.0,1.0,High,1.0,3.0,3.0,Private University,15,Medium
2543,21,Female,4.0,41.0,No,3,1.0,6.0,0.0,Yes,6.0,4.0,High,5.0,6.0,2.0,Private University,2,Low
2544,23,Female,7.0,88.0,Yes,8,3.0,7.0,250.0,No,3.0,1.0,Medium,1.0,2.0,5.0,National University,11,Medium
2545,21,Female,3.0,97.0,Yes,3,5.0,7.0,50.0,Yes,3.0,3.0,Medium,6.0,9.0,5.0,Public University,1,Low
2546,21,Male,0.0,88.0,No,9,5.0,7.0,150.0,Yes,5.0,1.0,Medium,6.0,9.0,2.0,Private University,4,Low
2547,21,Female,1.0,98.0,No,7,1.0,8.0,0.0,Yes,7.0,5.0,Low,1.0,5.0,2.0,Public University,7,Low
2548,24,Male,4.0,90.0,No,7,8.0,7.0,100.0,Yes,2.0,4.0,High,7.0,1.0,7.0,National University,18,Medium
2549,19,Male,2.0,40.0,Yes,5,7.0,4.0,100.0,No,6.0,3.0,Low,4.0,7.0,3.0,National University,13,Medium
2550,19,Female,9.0,76.0,No,4,6.0,7.0,200.0,Yes,1.0,1.0,High,7.0,3.0,8.0,National University,8,Low
2551,20,Male,4.0,73.0,No,7,5.0,9.0,50.0,No,1.0,2.0,Medium,2.0,8.0,7.0,National University,5,Low
2552,20,Female,4.0,73.0,Yes,2,2.0,7.0,100.0,Yes,6.0,3.0,High,7.0,3.0,6.0,National University,7,Low
2553,22,Female,1.0,73.0,Yes,8,3.0,5.0,100.0,Yes,7.0,11.0,Medium,2.0,4.0,5.0,Public University,23,High
2554,20,Male,2.0,47.0,No,1,1.0,9.0,50.0,No,3.0,1.0,Medium,3.0,3.0,5.0,Public University,1,Low
2555,23,Male,8.0,48.0,Yes,1,2.0,6.0,300.0,No,5.0,6.0,High,8.0,4.0,2.0,Public University,6,Low
2556,23,Female,5.0,40.0,No,6,3.0,7.0,0.0,No,3.0,6.0,Medium,2.0,6.0,5.0,National University,10,Low
2557,20,Female,6.0,50.0,Yes,5,8.0,4.0,200.0,Yes,0.0,3.0,Low,3.0,9.0,7.0,Public University,8,Low
2558,19,Female,9.0,91.0,No,7,2.0,8.0,50.0,No,7.0,8.0,Low,9.0,3.0,9.0,Private University,22,High
2559,21,Male,2.0,76.0,No,4,1.0,9.0,150.0,No,1.0,1.0,Medium,9.0,5.0,3.0,Private University,4,Low
2560,23,Female,3.0,46.0,Yes,5,7.0,9.0,50.0,Yes,7.0,2.0,Medium,5.0,2.0,2.0,Private University,10,Low
2561,24,Female,2.0,83.0,Yes,2,8.0,6.0,200.0,Yes,2.0,6.0,Medium,2.0,8.0,9.0,Public University,11,Medium
2562,21,Male,3.0,50.0,Yes,6,9.0,8.0,150.0,Yes,3.0,10.0,Medium,4.0,6.0,4.0,Private University,16,Medium
2563,24,Female,2.0,78.0,No,2,1.0,6.0,0.0,No,4.0,2.0,Low,5.0,5.0,9.0,Private University,7,Low
2564,23,Male,2.0,65.0,No,3,5.0,9.0,100.0,Yes,6.0,11.0,Low,2.0,4.0,5.0,Public University,15,Medium
2565,20,Female,2.0,88.0,No,3,9.0,4.0,100.0,No,6.0,8.0,Medium,7.0,3.0,8.0,National University,27,High
2566,22,Female,5.0,44.0,Yes,5,9.0,7.0,150.0,No,0.0,9.0,Low,4.0,4.0,7.0,National University,19,Medium
2567,21,Female,1.0,75.0,No,3,2.0,6.0,200.0,No,3.0,3.0,Medium,7.0,3.0,1.0,Private University,3,Low
2568,22,Male,4.0,97.0,No,7,2.0,9.0,0.0,No,0.0,11.0,High,5.0,7.0,6.0,Public University,10,Low
2569,23,Male,8.0,88.0,No,7,5.0,9.0,150.0,No,4.0,9.0,Medium,1.0,7.0,6.0,National University,15,Medium
2570,21,Male,5.0,44.0,Yes,5,2.0,5.0,250.0,Yes,7.0,11.0,Medium,9.0,1.0,8.0,Public University,25,High
2571,22,Female,1.0,89.0,Yes,5,4.0,5.0,350.0,No,0.0,3.0,Medium,8.0,4.0,7.0,Public University,10,Low
2572,24,Female,2.0,58.0,Yes,5,5.0,4.0,250.0,Yes,7.0,4.0,Low,1.0,8.0,8.0,Private University,15,Medium
2573,20,Female,8.0,57.0,No,3,8.0,7.0,0.0,Yes,3.0,11.0,Medium,9.0,8.0,4.0,Private University,12,Medium
2574,21,Female,2.0,93.0,No,9,4.0,9.0,0.0,Yes,2.0,11.0,High,5.0,2.0,4.0,National University,17,Medium
2575,22,Male,2.0,47.0,No,1,7.0,5.0,150.0,Yes,3.0,7.0,High,9.0,4.0,3.0,Private University,10,Low
2576,23,Male,7.0,64.0,No,1,7.0,7.0,150.0,Yes,3.0,1.0,Low,4.0,8.0,3.0,Public University,2,Low
2577,20,Male,7.0,68.0,Yes,3,8.0,4.0,100.0,No,4.0,4.0,Medium,3.0,1.0,2.0,National University,16,Medium
2578,20,Male,7.0,86.0,No,9,3.0,8.0,50.0,No,7.0,8.0,Medium,6.0,6.0,3.0,Public University,16,Medium
2579,22,Female,7.0,88.0,Yes,5,6.0,6.0,300.0,Yes,3.0,8.0,Medium,9.0,4.0,3.0,Public University,13,Medium
2580,23,Male,3.0,73.0,No,6,2.0,8.0,0.0,Yes,6.0,6.0,High,4.0,9.0,2.0,Private University,3,Low
2581,24,Female,8.0,99.0,No,4,7.0,6.0,650.0,Yes,5.0,5.0,Medium,5.0,9.0,8.0,National University,12,Medium
2582,24,Male,7.0,40.0,Yes,4,5.0,6.0,250.0,Yes,5.0,11.0,Medium,3.0,2.0,7.0,Private University,22,High
2583,22,Female,4.0,81.0,No,8,2.0,9.0,0.0,Yes,7.0,1.0,Medium,1.0,8.0,6.0,Private University,5,Low
2584,21,Male,2.0,77.0,Yes,5,4.0,5.0,350.0,No,1.0,8.0,Medium,8.0,5.0,8.0,Public University,16,Medium
2585,21,Male,4.0,98.0,No,2,7.0,4.0,100.0,Yes,2.0,6.0,High,7.0,2.0,2.0,Public University,11,Medium
2586,22,Male,1.0,99.0,No,4,1.0,8.0,100.0,No,7.0,4.0,Low,7.0,1.0,9.0,Public University,16,Medium
2587,21,Female,9.0,42.0,Yes,9,7.0,7.0,0.0,No,7.0,2.0,High,3.0,8.0,2.0,National University,12,Medium
2588,20,Male,9.0,68.0,Yes,1,7.0,8.0,100.0,No,1.0,7.0,Low,7.0,2.0,7.0,Private University,13,Medium
2589,24,Female,5.0,61.0,No,9,9.0,5.0,150.0,No,2.0,11.0,Low,2.0,9.0,6.0,National University,23,High
2590,19,Male,0.0,50.0,Yes,3,1.0,8.0,150.0,Yes,2.0,3.0,Medium,5.0,5.0,7.0,National University,1,Low
2591,22,Male,4.0,44.0,No,1,3.0,4.0,300.0,No,3.0,4.0,Low,8.0,8.0,3.0,Private University,2,Low
2592,21,Female,4.0,78.0,Yes,7,1.0,6.0,50.0,Yes,1.0,4.0,Low,3.0,6.0,7.0,National University,6,Low
2593,21,Female,2.0,78.0,Yes,8,6.0,5.0,150.0,Yes,4.0,6.0,Low,5.0,7.0,1.0,Public University,11,Medium
2594,19,Male,9.0,52.0,No,3,5.0,6.0,200.0,Yes,7.0,2.0,Medium,5.0,3.0,5.0,Private University,11,Medium
2595,24,Female,5.0,77.0,Yes,9,1.0,8.0,200.0,No,3.0,1.0,Medium,4.0,5.0,8.0,Public University,9,Low
2596,19,Male,0.0,63.0,No,1,2.0,6.0,50.0,Yes,2.0,8.0,Low,5.0,1.0,8.0,National University,12,Medium
2597,23,Male,5.0,71.0,Yes,4,5.0,9.0,150.0,No,5.0,7.0,High,5.0,8.0,2.0,Private University,6,Low
2598,22,Male,6.0,86.0,Yes,5,9.0,5.0,250.0,Yes,3.0,11.0,Medium,8.0,6.0,7.0,Public University,22,High
2599,24,Female,2.0,68.0,Yes,7,6.0,5.0,200.0,Yes,6.0,9.0,Medium,9.0,9.0,3.0,National University,15,Medium
2600,21,Female,8.0,67.0,No,7,8.0,8.0,50.0,Yes,0.0,6.0,Low,8.0,2.0,6.0,National University,15,Medium
2601,19,Female,9.0,67.0,No,2,1.0,4.0,450.0,Yes,6.0,6.0,Low,5.0,2.0,3.0,Public University,10,Low
2602,23,Male,5.0,86.0,No,1,6.0,5.0,100.0,Yes,7.0,4.0,Medium,5.0,9.0,4.0,National University,6,Low
2603,21,Male,7.0,54.0,No,9,4.0,5.0,50.0,No,3.0,7.0,High,8.0,2.0,2.0,National University,18,Medium
2604,20,Female,8.0,85.0,No,8,9.0,9.0,50.0,Yes,4.0,5.0,Low,8.0,8.0,3.0,Private University,10,Low
2605,20,Male,3.0,77.0,Yes,3,2.0,6.0,50.0,Yes,6.0,9.0,Medium,4.0,6.0,7.0,National University,13,Medium
2606,20,Female,2.0,98.0,Yes,5,8.0,7.0,100.0,No,6.0,5.0,Low,3.0,7.0,4.0,National University,14,Medium
2607,23,Male,7.0,78.0,No,1,5.0,5.0,200.0,Yes,7.0,4.0,High,7.0,9.0,6.0,Private University,7,Low
2608,19,Male,0.0,93.0,No,9,7.0,9.0,100.0,No,7.0,9.0,Low,7.0,5.0,6.0,National University,24,High
2609,24,Male,6.0,61.0,Yes,7,8.0,7.0,150.0,No,5.0,3.0,Medium,3.0,1.0,6.0,Private University,21,High
2610,19,Male,6.0,96.0,No,2,7.0,7.0,150.0,No,4.0,2.0,Low,5.0,9.0,5.0,National University,4,Low
2611,24,Male,5.0,54.0,Yes,2,3.0,5.0,250.0,Yes,2.0,3.0,High,3.0,1.0,5.0,Public University,7,Low
2612,21,Male,8.0,47.0,Yes,7,8.0,5.0,200.0,No,7.0,5.0,High,8.0,5.0,2.0,Public University,19,Medium
2613,19,Male,4.0,63.0,No,7,6.0,9.0,50.0,No,1.0,5.0,Medium,7.0,3.0,9.0,Public University,16,Medium
2614,19,Male,7.0,43.0,No,5,3.0,9.0,150.0,Yes,2.0,5.0,Medium,8.0,1.0,6.0,Private University,9,Low
2615,21,Female,2.0,89.0,Yes,4,3.0,5.0,150.0,No,4.0,3.0,Medium,5.0,7.0,9.0,National University,11,Medium
2616,21,Male,6.0,50.0,Yes,2,6.0,9.0,150.0,Yes,4.0,6.0,Medium,3.0,8.0,8.0,Public University,7,Low
2617,21,Female,7.0,90.0,Yes,7,7.0,7.0,50.0,Yes,4.0,8.0,Medium,6.0,4.0,1.0,National University,14,Medium
2618,24,Female,7.0,74.0,No,1,5.0,7.0,0.0,No,4.0,4.0,High,5.0,1.0,8.0,Public University,14,Medium
2619,23,Male,7.0,40.0,No,1,6.0,7.0,200.0,No,6.0,1.0,High,5.0,6.0,6.0,National University,7,Low
2620,19,Female,6.0,76.0,No,3,4.0,4.0,450.0,No,1.0,2.0,High,7.0,6.0,1.0,Public University,1,Low
2621,19,Male,5.0,66.0,Yes,7,1.0,6.0,150.0,No,6.0,1.0,Medium,1.0,3.0,4.0,Public University,10,Low
2622,19,Female,5.0,78.0,Yes,2,6.0,9.0,0.0,Yes,2.0,9.0,Medium,6.0,4.0,6.0,Private University,10,Low
2623,22,Male,0.0,45.0,No,5,7.0,4.0,250.0,No,7.0,9.0,High,1.0,3.0,3.0,Public University,24,High
2624,24,Female,0.0,95.0,Yes,6,6.0,9.0,150.0,Yes,3.0,9.0,Medium,7.0,7.0,1.0,Private University,7,Low
2625,24,Female,5.0,45.0,No,7,3.0,8.0,100.0,No,5.0,4.0,Low,3.0,8.0,8.0,Private University,11,Medium
2626,24,Female,6.0,42.0,No,5,2.0,6.0,350.0,Yes,3.0,10.0,Low,6.0,2.0,1.0,Public University,11,Medium
2627,23,Male,1.0,74.0,No,6,2.0,8.0,250.0,Yes,2.0,3.0,Low,3.0,1.0,3.0,National University,5,Low
2628,20,Female,7.0,61.0,No,3,5.0,8.0,200.0,No,3.0,3.0,Medium,2.0,8.0,2.0,Private University,0,Low
2629,20,Female,7.0,45.0,Yes,4,5.0,7.0,0.0,Yes,3.0,10.0,Medium,9.0,9.0,6.0,Public University,10,Low
2630,20,Male,8.0,67.0,Yes,5,3.0,5.0,250.0,No,4.0,6.0,Low,7.0,7.0,2.0,Private University,7,Low
2631,20,Female,2.0,95.0,Yes,1,8.0,8.0,100.0,Yes,0.0,1.0,Low,6.0,9.0,3.0,National University,6,Low
2632,20,Female,8.0,60.0,Yes,9,4.0,6.0,100.0,No,3.0,2.0,High,9.0,1.0,6.0,Private University,17,Medium
2633,20,Male,1.0,99.0,No,9,8.0,7.0,150.0,No,4.0,7.0,Medium,1.0,8.0,4.0,Private University,17,Medium
2634,20,Male,1.0,64.0,No,2,1.0,7.0,150.0,No,4.0,3.0,Low,5.0,2.0,1.0,Private University,2,Low
2635,19,Female,8.0,48.0,No,9,7.0,5.0,300.0,No,7.0,7.0,High,6.0,1.0,3.0,Public University,27,High
2636,21,Female,8.0,85.0,No,6,3.0,8.0,150.0,Yes,6.0,1.0,High,1.0,1.0,1.0,Private University,6,Low
2637,22,Male,0.0,46.0,Yes,8,7.0,5.0,0.0,No,0.0,1.0,Medium,8.0,2.0,1.0,National University,10,Low
2638,23,Female,7.0,64.0,No,7,5.0,9.0,0.0,No,7.0,4.0,Medium,8.0,7.0,4.0,Public University,11,Medium
2639,19,Male,9.0,85.0,No,8,6.0,7.0,50.0,Yes,1.0,1.0,Medium,4.0,1.0,9.0,Public University,15,Medium
2640,20,Female,6.0,58.0,No,8,2.0,5.0,150.0,Yes,6.0,7.0,High,3.0,5.0,2.0,Public University,13,Medium
2641,23,Male,2.0,97.0,Yes,9,4.0,7.0,0.0,Yes,4.0,1.0,Low,3.0,8.0,4.0,National University,5,Low
2642,19,Female,9.0,50.0,No,2,1.0,7.0,150.0,Yes,2.0,8.0,Medium,2.0,3.0,8.0,Private University,9,Low
2643,20,Male,6.0,52.0,No,3,8.0,8.0,100.0,Yes,7.0,8.0,Medium,5.0,9.0,8.0,Public University,15,Medium
2644,21,Male,6.0,69.0,Yes,5,1.0,5.0,150.0,Yes,2.0,1.0,Medium,1.0,2.0,8.0,National University,8,Low
2645,19,Male,5.0,89.0,No,4,3.0,4.0,150.0,Yes,4.0,5.0,High,1.0,4.0,1.0,Private University,7,Low
2646,23,Female,1.0,80.0,No,7,7.0,5.0,150.0,Yes,3.0,1.0,Low,4.0,9.0,5.0,Public University,7,Low
2647,19,Female,2.0,90.0,Yes,9,1.0,4.0,300.0,No,5.0,9.0,Low,4.0,3.0,4.0,Public University,21,High
2648,22,Female,1.0,53.0,No,1,9.0,7.0,0.0,No,6.0,3.0,Medium,8.0,7.0,7.0,Private University,12,Medium
2649,20,Male,9.0,57.0,Yes,3,9.0,9.0,100.0,No,7.0,7.0,Medium,4.0,5.0,9.0,Public University,21,High
2650,24,Female,2.0,57.0,No,8,5.0,5.0,200.0,No,7.0,4.0,Low,5.0,5.0,8.0,Private University,22,High
2651,22,Male,9.0,52.0,Yes,7,4.0,7.0,50.0,No,7.0,4.0,Low,5.0,1.0,3.0,National University,15,Medium
2652,24,Female,0.0,41.0,Yes,4,3.0,6.0,100.0,No,5.0,7.0,High,6.0,8.0,5.0,Public University,10,Low
2653,19,Female,6.0,40.0,No,7,8.0,8.0,150.0,No,6.0,10.0,Medium,4.0,5.0,4.0,Public University,22,High
2654,22,Female,6.0,76.0,No,9,3.0,5.0,100.0,No,6.0,7.0,Medium,7.0,7.0,5.0,National University,18,Medium
2655,20,Female,0.0,88.0,No,6,3.0,7.0,150.0,No,3.0,7.0,Medium,1.0,9.0,2.0,Private University,5,Low
2656,21,Male,8.0,73.0,Yes,7,7.0,6.0,150.0,Yes,7.0,10.0,Low,8.0,8.0,3.0,Private University,18,Medium
2657,19,Male,3.0,62.0,No,8,9.0,8.0,50.0,No,3.0,5.0,Medium,7.0,4.0,8.0,Public University,21,High
2658,19,Female,2.0,52.0,Yes,1,7.0,5.0,200.0,No,1.0,6.0,Medium,6.0,9.0,1.0,National University,2,Low
2659,17,Female,8.0,54.0,Yes,1,9.0,7.0,150.0,Yes,1.0,5.0,Medium,2.0,7.0,5.0,Private University,5,Low
2660,23,Female,4.0,77.0,Yes,1,8.0,9.0,150.0,No,5.0,8.0,Medium,9.0,3.0,8.0,Private University,18,Medium
2661,20,Female,6.0,96.0,No,9,4.0,9.0,0.0,No,3.0,4.0,High,8.0,3.0,3.0,Private University,11,Medium
2662,23,Female,7.0,84.0,No,7,1.0,6.0,200.0,No,1.0,11.0,High,5.0,4.0,9.0,National University,19,Medium
2663,20,Female,7.0,59.0,Yes,5,1.0,9.0,150.0,No,3.0,11.0,Medium,3.0,4.0,5.0,National University,12,Medium
2664,19,Female,0.0,75.0,Yes,6,3.0,6.0,250.0,No,2.0,8.0,High,9.0,2.0,3.0,Public University,14,Medium
2665,20,Male,2.0,87.0,No,1,4.0,9.0,0.0,Yes,3.0,9.0,Medium,6.0,7.0,9.0,Private University,8,Low
2666,20,Female,5.0,59.0,Yes,2,8.0,7.0,0.0,No,4.0,5.0,Medium,1.0,4.0,6.0,National University,14,Medium
2667,21,Female,6.0,87.0,No,6,7.0,9.0,100.0,Yes,1.0,8.0,Low,5.0,4.0,6.0,National University,13,Medium
2668,24,Male,2.0,58.0,No,2,4.0,6.0,150.0,No,7.0,10.0,Low,6.0,3.0,7.0,Private University,21,High
2669,22,Male,0.0,62.0,Yes,6,2.0,9.0,100.0,Yes,4.0,10.0,Medium,2.0,6.0,2.0,Public University,7,Low
2670,21,Female,7.0,92.0,Yes,3,8.0,7.0,50.0,Yes,0.0,5.0,High,2.0,6.0,3.0,Private University,4,Low
2671,20,Female,4.0,93.0,No,4,3.0,5.0,200.0,No,0.0,8.0,Low,5.0,9.0,2.0,National University,3,Low
2672,19,Male,1.0,92.0,No,1,4.0,4.0,350.0,Yes,4.0,8.0,Medium,3.0,8.0,6.0,Private University,9,Low
2673,20,Male,5.0,87.0,Yes,1,5.0,8.0,0.0,Yes,7.0,4.0,Low,7.0,7.0,4.0,Private University,4,Low
2674,22,Male,2.0,57.0,Yes,7,6.0,4.0,300.0,Yes,6.0,8.0,Medium,1.0,2.0,2.0,Private University,21,High
2675,23,Female,9.0,57.0,No,5,3.0,5.0,200.0,Yes,2.0,11.0,Low,2.0,8.0,7.0,Public University,13,Medium
2676,22,Male,9.0,45.0,Yes,8,8.0,8.0,0.0,No,0.0,8.0,Medium,6.0,8.0,9.0,Private University,17,Medium
2677,23,Female,6.0,62.0,No,8,9.0,7.0,250.0,No,3.0,4.0,Medium,5.0,9.0,8.0,National University,16,Medium
2678,24,Female,2.0,97.0,No,1,7.0,8.0,100.0,Yes,4.0,9.0,Low,5.0,5.0,5.0,Public University,11,Medium
2679,21,Female,1.0,63.0,Yes,8,4.0,8.0,150.0,No,3.0,5.0,Low,1.0,9.0,5.0,Public University,8,Low
2680,22,Male,9.0,96.0,Yes,6,8.0,6.0,200.0,No,4.0,10.0,Medium,6.0,2.0,1.0,National University,21,High
2681,24,Male,3.0,67.0,Yes,4,8.0,9.0,0.0,No,3.0,3.0,Medium,3.0,5.0,6.0,Private University,10,Low
2682,19,Male,2.0,77.0,No,6,8.0,4.0,100.0,No,6.0,6.0,Low,6.0,8.0,5.0,Public University,17,Medium
2683,23,Female,1.0,83.0,Yes,6,4.0,7.0,150.0,No,5.0,7.0,Low,9.0,2.0,9.0,Public University,22,High
2684,21,Male,3.0,94.0,Yes,4,1.0,7.0,150.0,No,7.0,8.0,Medium,5.0,3.0,7.0,Public University,17,Medium
2685,20,Female,9.0,84.0,Yes,3,6.0,6.0,300.0,Yes,5.0,11.0,High,6.0,3.0,5.0,Private University,19,Medium
2686,21,Male,7.0,80.0,Yes,2,4.0,5.0,250.0,Yes,0.0,5.0,Low,1.0,7.0,1.0,National University,2,Low
2687,21,Male,6.0,98.0,No,6,4.0,8.0,0.0,No,6.0,7.0,Medium,2.0,5.0,1.0,Public University,11,Medium
2688,19,Female,4.0,57.0,No,9,9.0,5.0,250.0,Yes,5.0,3.0,Low,5.0,8.0,7.0,National University,18,Medium
2689,21,Male,3.0,77.0,No,6,3.0,7.0,50.0,Yes,6.0,8.0,Medium,2.0,8.0,5.0,Private University,11,Medium
2690,19,Female,0.0,40.0,Yes,3,2.0,4.0,50.0,Yes,1.0,6.0,Medium,8.0,3.0,3.0,Public University,6,Low
2691,22,Female,4.0,59.0,No,5,8.0,6.0,200.0,No,7.0,5.0,Medium,7.0,2.0,8.0,Private University,25,High
2692,20,Female,1.0,94.0,Yes,3,2.0,4.0,300.0,Yes,7.0,9.0,Medium,7.0,2.0,6.0,Private University,19,Medium
2693,19,Female,3.0,55.0,Yes,7,3.0,7.0,0.0,No,1.0,4.0,High,1.0,4.0,4.0,National University,8,Low
2694,23,Male,5.0,65.0,No,4,8.0,6.0,150.0,No,3.0,4.0,Low,6.0,5.0,9.0,National University,17,Medium
2695,21,Female,4.0,42.0,No,8,1.0,5.0,100.0,No,7.0,8.0,High,6.0,3.0,1.0,Private University,17,Medium
2696,20,Male,0.0,40.0,No,5,1.0,9.0,100.0,No,3.0,7.0,Medium,4.0,8.0,1.0,National University,0,Low
2697,24,Female,4.0,47.0,No,5,1.0,6.0,150.0,No,4.0,10.0,Medium,6.0,6.0,4.0,Private University,12,Medium
2698,19,Male,1.0,65.0,Yes,3,4.0,9.0,50.0,No,5.0,7.0,Low,3.0,5.0,3.0,National University,8,Low
2699,19,Male,3.0,93.0,No,9,2.0,8.0,50.0,No,3.0,1.0,Medium,6.0,5.0,7.0,Public University,9,Low
2700,21,Male,7.0,61.0,No,1,7.0,4.0,150.0,Yes,1.0,4.0,Medium,1.0,9.0,9.0,National University,7,Low
2701,21,Female,8.0,58.0,Yes,5,3.0,8.0,100.0,Yes,6.0,2.0,Medium,7.0,7.0,5.0,Public University,4,Low
2702,20,Male,9.0,72.0,No,5,9.0,6.0,200.0,No,1.0,9.0,Medium,3.0,8.0,1.0,Private University,11,Medium
2703,24,Female,5.0,61.0,Yes,9,5.0,8.0,50.0,No,6.0,1.0,Medium,4.0,8.0,3.0,National University,8,Low
2704,24,Male,4.0,82.0,Yes,9,9.0,5.0,150.0,Yes,0.0,1.0,Low,2.0,5.0,5.0,Public University,12,Medium
2705,24,Female,3.0,96.0,No,9,8.0,7.0,150.0,Yes,0.0,7.0,Low,1.0,2.0,2.0,Public University,15,Medium
2706,17,Female,9.0,50.0,Yes,7,1.0,5.0,250.0,Yes,3.0,5.0,High,2.0,5.0,9.0,Private University,13,Medium
2707,22,Female,3.0,51.0,Yes,9,1.0,6.0,100.0,No,3.0,4.0,High,5.0,6.0,2.0,National University,7,Low
2708,22,Male,4.0,66.0,Yes,5,5.0,7.0,100.0,Yes,1.0,7.0,Low,9.0,6.0,7.0,Public University,10,Low
2709,19,Male,9.0,72.0,No,7,1.0,9.0,50.0,Yes,3.0,9.0,Medium,4.0,4.0,3.0,Private University,8,Low
2710,22,Male,1.0,97.0,Yes,9,9.0,4.0,100.0,No,3.0,10.0,Low,4.0,6.0,7.0,National University,28,High
2711,24,Female,5.0,61.0,No,9,2.0,6.0,300.0,No,7.0,10.0,Medium,1.0,2.0,3.0,Public University,23,High
2712,23,Male,9.0,71.0,Yes,8,9.0,6.0,250.0,Yes,4.0,10.0,High,1.0,5.0,7.0,Private University,25,High
2713,20,Female,0.0,78.0,Yes,3,6.0,9.0,100.0,Yes,5.0,2.0,Low,6.0,6.0,4.0,Public University,3,Low
2714,24,Male,6.0,97.0,No,4,6.0,8.0,200.0,Yes,7.0,11.0,High,3.0,6.0,1.0,Private University,13,Medium
2715,20,Female,5.0,98.0,Yes,1,9.0,5.0,200.0,Yes,0.0,1.0,Medium,6.0,7.0,9.0,Private University,6,Low
2716,20,Male,2.0,51.0,No,4,3.0,5.0,150.0,Yes,7.0,11.0,High,7.0,1.0,6.0,National University,23,High
2717,21,Female,4.0,94.0,No,2,8.0,5.0,100.0,Yes,4.0,1.0,Low,8.0,8.0,6.0,Public University,6,Low
2718,24,Female,5.0,57.0,Yes,6,9.0,8.0,50.0,Yes,1.0,9.0,High,5.0,8.0,2.0,National University,9,Low
